id,fuente,titulo,moneda,precio_uf,precio_clp,gastos_comunes_clp,gastos_comunes_estimado,total_estimado_clp,dormitorios,banos,superficie_m2,antiguedad_anios,admite_mascotas,estacionamientos,bodegas,amoblado,piso,orientacion,direccion,comuna,barrio,metro_cercano,metro_dist_m,corredor,plazo_entrega,lat,lng,relevancia,match_perfecto,dentro_presupuesto,calza_dormitorios,es_nuevo,precio_anterior,precio_delta,grupo_carac,precio_grupo_prom,delta_grupo_pct,etiqueta_precio,url,google_maps
f10f13b1cb01c4d0,portalinmobiliario,Departamento Nataniel Cox Id: 108407,CLP,,150000,60000,False,210000,1,1,30.0,8,True,0,0,False,3,O,"Nataniel Cox, Parque O'Higgins, Santiago",Santiago,,Parque Almagro,476,True,,-33.457109,-70.6521066,70,False,True,True,True,,,Santiago · 1D 1B · <35 m²,300000,-50.0,oferta,https://portalinmobiliario.com/MLC-4373690306-departamento-nataniel-cox-id-108407-_JM,"https://www.google.com/maps/search/?api=1&query=-33.457109,-70.6521066"
3bc8ef1ce8f390a7,portalinmobiliario,Edificio General Gana Vista Norte Piso 15,CLP,,235000,30000,False,265000,,1,20.0,,True,0,0,False,15,N,"General Gana 1063, Franklin - Biobío, Santiago",Santiago,,Franklin,312,True,,-33.4709074,-70.6478375,70,False,True,False,False,,,,,,,https://portalinmobiliario.com/MLC-2037561155-edificio-general-gana-vista-norte-piso-15-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4709074,-70.6478375"
cbb8b8eda6f0d304,portalinmobiliario,Edificio General Gana Vista Poniente Piso 26,CLP,,245000,25000,False,270000,,1,14.0,,True,0,0,False,26,P,"General Gana 1063, Franklin - Biobío, Santiago",Santiago,,Franklin,312,True,,-33.4709074,-70.6478375,70,False,True,False,False,,,,,,,https://portalinmobiliario.com/MLC-4143686504-edificio-general-gana-vista-poniente-piso-26-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4709074,-70.6478375"
3c9c411e5dd7a4ce,portalinmobiliario,Edificio Pedro Lagos Vista Oriente Piso 6,CLP,,250000,30000,False,280000,1,1,26.0,,True,0,0,False,6,O,"Pedro Lagos 551, Bogotá - Sierra Bella, Santiago",Santiago,,Bío Bío,197,True,,-33.4647193,-70.6388528,70,False,True,True,False,,,Santiago · 1D 1B · <35 m²,300000,-16.7,oferta,https://portalinmobiliario.com/MLC-2037563149-edificio-pedro-lagos-vista-oriente-piso-6-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4647193,-70.6388528"
515de7c4b9f97143,portalinmobiliario,Departamento General Gana Id: 145192,CLP,,230000,60000,False,290000,1,1,30.0,0,False,0,0,False,,P,"General Gana, Franklin - Biobío, Santiago",Santiago,,Ñuble,98,True,,-33.4692611,-70.6310484,70,False,True,True,False,,,Santiago · 1D 1B · <35 m²,300000,-23.3,oferta,https://portalinmobiliario.com/MLC-4071308866-departamento-general-gana-id-145192-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4692611,-70.6310484"
96e200cefaeb9f2d,chilepropiedades,Departamento Studio Arriendo a Pasos de Metro Quinta Normal,CLP,,250000,,True,320000,1,1,25.0,,,,,,,,Departamento Studio Arriendo a Pasos de Metro Quinta Normal,Santiago,,Universidad de Chile,463,,,-33.444250000000004,-70.646,70,False,True,True,False,,,Santiago · 1D 1B · <35 m²,300000,-16.7,oferta,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/santiago/departamento/catedral/130249263,"https://www.google.com/maps/search/?api=1&query=-33.444250000000004,-70.646"
82762dd489694d60,chilepropiedades,"Merced 691, Santiago",CLP,,250000,,True,320000,1,,26.0,,,,,,,,"Merced 691, Santiago",Santiago,,Plaza de Armas,352,,,-33.4377734,-70.6468095,70,False,True,True,False,,,Santiago · 1D · <35 m²,300000,-16.7,oferta,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/santiago/departamento/merced-691/122732708,"https://www.google.com/maps/search/?api=1&query=-33.4377734,-70.6468095"
c500974837173d35,chilepropiedades,"Santa Elena, Santiago",CLP,,265000,,True,335000,1,1,40.0,,,,,,,,"Santa Elena, Santiago",Santiago,,Santa Isabel,385,,,-33.4536836,-70.6318916,70,False,True,True,False,,,Santiago · 1D 1B · 35-50 m²,325000,-18.5,oferta,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/santiago/departamento/santa-elena/119971460,"https://www.google.com/maps/search/?api=1&query=-33.4536836,-70.6318916"
5ae04b6b41e21856,portalinmobiliario,Moderno Estudio Santiago Metro Matta,CLP,,280000,60000,False,340000,1,1,23.0,1,True,0,0,False,4,SP,"MODERNO ESTUDIO SANTIAGO METRO MATTA, San Diego, Santiago",Santiago,,Universidad de Chile,358,True,,-33.443875,-70.64925000000001,70,False,True,True,False,,,Santiago · 1D 1B · <35 m²,300000,-6.7,normal,https://portalinmobiliario.com/MLC-2173242391-moderno-estudio-santiago-metro-matta-_JM,"https://www.google.com/maps/search/?api=1&query=-33.443875,-70.64925000000001"
bfa092ac456a1d32,portalinmobiliario,Departamento Santa Elena Id: 115981,CLP,,260000,90000,False,350000,1,1,30.0,0,False,0,0,False,,S,"Santa Elena, Bogotá - Sierra Bella, Santiago",Santiago,,Santa Isabel,385,True,,-33.4536836,-70.6318916,70,False,True,True,False,,,Santiago · 1D 1B · <35 m²,300000,-13.3,oferta,https://portalinmobiliario.com/MLC-4176332878-departamento-santa-elena-id-115981-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4536836,-70.6318916"
58481c6f1be7f7b7,portalinmobiliario,Santo Domingo / Maciver,CLP,,300000,50000,False,350000,1,1,45.0,0,True,0,0,False,,NO,"SANTO DOMINGO / MACIVER, Centro Histórico De Santiago, Santiago",Santiago,,Bellas Artes,289,True,,-33.4356348,-70.6446939,70,False,True,True,False,,,Santiago · 1D 1B · 35-50 m²,325000,-7.7,normal,https://portalinmobiliario.com/MLC-4228878354-santo-domingo-maciver-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4356348,-70.6446939"
f8821f268ef7c125,portalinmobiliario,Departamento General Baquedano Id: 101675,CLP,,150000,40000,False,190000,1,1,25.0,0,False,0,0,False,2,O,"General Baquedano, Barrio Brasil, Santiago",Santiago,,La Moneda,1454,True,,-33.4349176,-70.6663154,65,False,True,True,False,,,Santiago · 1D 1B · <35 m²,300000,-50.0,oferta,https://portalinmobiliario.com/MLC-4351489714-departamento-general-baquedano-id-101675-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4349176,-70.6663154"
fe97d5dc11ebe1a9,portalinmobiliario,Edificio Mario Kreutzberger Vista Norte Piso 2,CLP,,220000,50000,False,270000,,1,17.0,,True,0,0,False,2,N,"Mario Kreutzberger 1520, Centro Histórico De Santiago, Santiago",Santiago,,Plaza de Armas,802,True,,-33.4359168,-70.6589415,65,False,True,False,True,,,,,,,https://portalinmobiliario.com/MLC-2120246077-edificio-mario-kreutzberger-vista-norte-piso-2-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4359168,-70.6589415"
7f0ef1fdae450668,portalinmobiliario,Edificio Eyzaguirre Vista Poniente Piso 12,CLP,,230000,45000,False,275000,,1,19.0,,True,0,0,False,12,P,"Eyzaguirre 766, San Diego, Santiago",Santiago,,Parque Almagro,587,True,,-33.4523007,-70.6458966,65,False,True,False,False,,,,,,,https://portalinmobiliario.com/MLC-4356555658-edificio-eyzaguirre-vista-poniente-piso-12-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4523007,-70.6458966"
a7fe91b567084655,portalinmobiliario,Parque De Los Reyes 1d1b +terraza. Santiago,CLP,,290000,1,False,290001,1,1,30.0,,True,0,0,False,1,S,"Av. Mapocho 1800 - 2100, Santiago, Parque Los Reyes, Santiago",Santiago,,Plaza de Armas,1326,True,,-33.4321575,-70.6631946,65,False,True,True,False,,,Santiago · 1D 1B · <35 m²,300000,-3.3,normal,https://portalinmobiliario.com/MLC-2079326099-parque-de-los-reyes-1d1b-terraza-santiago-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4321575,-70.6631946"
04d23cdf154f3c72,portalinmobiliario,Habitación Para Estudiante En Arriendo,UF,6.0,237000,55000,False,292000,2,2,68.0,22,False,0,0,True,7,O,"Condell 1200 - 1500, Santiago, Providencia, Barrio Italia, Providencia",Providencia,Barrio Italia,Parque Bustamante,537,True,,-33.4457377,-70.6259108,65,False,True,True,False,,,,,,,https://portalinmobiliario.com/MLC-2134044303-habitacion-para-estudiante-en-arriendo-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4457377,-70.6259108"
4c18a65032fe7342,portalinmobiliario,¡descuento! Depto. 1d + 1b [id: W19078],CLP,,250000,45000,False,295000,1,1,33.0,,True,0,0,False,5,NO,"Avenida Beauchef 1916, Parque O'Higgins, Santiago",Santiago,,Universidad de Chile,543,True,,-33.4455,-70.64750000000001,65,False,True,True,False,,,Santiago · 1D 1B · <35 m²,300000,-16.7,oferta,https://portalinmobiliario.com/MLC-2160896093-descuento-depto-1d-1b-id-w19078-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4455,-70.64750000000001"
9e83bbca3399bcbd,portalinmobiliario,Edificio Eyzaguirre Vista Oriente Piso 16,CLP,,255000,45000,False,300000,,1,18.0,,True,0,0,False,16,O,"Eyzaguirre 766, San Diego, Santiago",Santiago,,Parque Almagro,587,True,,-33.4523007,-70.6458966,65,False,True,False,False,,,,,,,https://portalinmobiliario.com/MLC-2037486031-edificio-eyzaguirre-vista-oriente-piso-16-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4523007,-70.6458966"
83692d0731411f6c,portalinmobiliario,Edificio Mario Kreutzberger Vista Sur Piso 19,CLP,,250000,50000,False,300000,,1,19.0,,True,0,0,False,19,S,"Mario Kreutzberger 1520, Centro Histórico De Santiago, Santiago",Santiago,,Plaza de Armas,802,True,,-33.4359168,-70.6589415,65,False,True,False,True,,,,,,,https://portalinmobiliario.com/MLC-4286165916-edificio-mario-kreutzberger-vista-sur-piso-19-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4359168,-70.6589415"
b99c10cacfbe9fe8,portalinmobiliario,Depto. Estudio Remodelado A Pasos De Estaciones De Metro,CLP,,240000,60000,False,300000,1,1,25.0,8,True,0,0,False,13,S,"San Francisco 335, Santiago, San Diego, Santiago",Santiago,,La Moneda,930,True,,-33.4490405,-70.6471017,65,False,True,True,False,,,Santiago · 1D 1B · <35 m²,300000,-20.0,oferta,https://portalinmobiliario.com/MLC-2169019145-depto-estudio-remodelado-a-pasos-de-estaciones-de-metro-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4490405,-70.6471017"
a3871cf3a926dc4a,portalinmobiliario,Edificio Andes Vista Poniente Piso 1,CLP,,265000,40000,False,305000,,1,26.0,,False,0,0,False,1,P,"Andes 2353, Parque Los Reyes, Santiago",Santiago,,La Moneda,1885,True,,-33.4329961,-70.6703893,65,False,True,False,False,,,,,,,https://portalinmobiliario.com/MLC-4356349616-edificio-andes-vista-poniente-piso-1-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4329961,-70.6703893"
3f034e83bcf17f5e,portalinmobiliario,Se Arrienda Depto Tipo Estudio En General Mackenna Santa Ana,CLP,,265000,45000,False,310000,,1,27.0,,True,0,0,False,,,"Gral. Mackenna 1555, Santiago, Centro Histórico De Santiago, Santiago",Santiago,,Ñuble,15475,True,,-33.604679,-70.5907788,65,False,True,False,False,,,,,,,https://portalinmobiliario.com/MLC-4323315332-se-arrienda-depto-tipo-estudio-en-general-mackenna-santa-ana-_JM,"https://www.google.com/maps/search/?api=1&query=-33.604679,-70.5907788"
6478e1a6c53cea96,portalinmobiliario,Cómodo Departamento Estudio En Céntrico Barrio,CLP,,260000,60000,False,320000,1,1,30.0,5,False,0,0,False,7,N,"Arturo Prat 600 - 900, Santiago, San Diego, Santiago",Santiago,,Parque Almagro,559,True,,-33.4526256,-70.6484808,65,False,True,True,False,,,Santiago · 1D 1B · <35 m²,300000,-13.3,oferta,https://portalinmobiliario.com/MLC-4050073062-comodo-departamento-estudio-en-centrico-barrio-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4526256,-70.6484808"
c5caffc02f5ca33a,portalinmobiliario,Av Ricardo Cumming 1350 / Parque Los Reyes / Metro Cumming,CLP,,280000,40000,False,320000,1,1,30.0,0,True,0,0,False,8,S,"AV RICARDO CUMMING 1350 / PARQUE LOS REYES / METRO CUMMING, Parque Los Reyes, Santiago",Santiago,,La Moneda,1461,True,,-33.4384034,-70.6686927,65,False,True,True,True,,,Santiago · 1D 1B · <35 m²,300000,-6.7,normal,https://portalinmobiliario.com/MLC-2172805137-av-ricardo-cumming-1350-parque-los-reyes-metro-cumming-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4384034,-70.6686927"
a41fc14e7f2a178c,portalinmobiliario,Edificio Gral. González Balcarce Vista Norte Piso 6,CLP,,265000,60000,False,325000,,1,18.0,,True,0,0,False,6,N,"Gral. González Balcarce 2020, Parque O'Higgins, Santiago",Santiago,,La Moneda,670,True,,-33.447125,-70.64875,65,False,True,False,False,270000,-5000,,,,,https://portalinmobiliario.com/MLC-2037487227-edificio-gral-gonzalez-balcarce-vista-norte-piso-6-_JM,"https://www.google.com/maps/search/?api=1&query=-33.447125,-70.64875"
0bdf621843f6b489,portalinmobiliario,Departamento General Bulnes Id: 139266,CLP,,270000,60000,False,330000,1,1,32.0,0,False,0,0,False,,,"General Bulnes, Barrio Yungay, Santiago",Santiago,,La Moneda,1484,True,,-33.4428915,-70.6698993,65,False,True,True,False,,,Santiago · 1D 1B · <35 m²,300000,-10.0,oferta,https://portalinmobiliario.com/MLC-2145189865-departamento-general-bulnes-id-139266-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4428915,-70.6698993"
87426637b7e3190a,portalinmobiliario,Metro Santa Ana 1 Dormitorio,CLP,,270000,60000,False,330000,1,1,30.0,12,False,0,0,False,17,P,"San Pablo 1503, Santiago, Centro Histórico De Santiago, Santiago",Santiago,,Plaza de Armas,865,True,,-33.4344304,-70.6590039,65,False,True,True,False,,,Santiago · 1D 1B · <35 m²,300000,-10.0,oferta,https://portalinmobiliario.com/MLC-4211821296-metro-santa-ana-1-dormitorio-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4344304,-70.6590039"
681d4acbd9da13dc,portalinmobiliario,Edificio Mapocho Vista Norponiente Piso 11,CLP,,298000,40000,False,338000,1,1,27.0,,True,0,0,False,11,NP,"Mapocho 1522, Centro Histórico De Santiago, Santiago",Santiago,,Plaza de Armas,1030,True,,-33.4323453,-70.6595731,65,False,True,True,False,,,Santiago · 1D 1B · <35 m²,300000,-0.7,normal,https://portalinmobiliario.com/MLC-4142591000-edificio-mapocho-vista-norponiente-piso-11-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4323453,-70.6595731"
660be75760adf23b,portalinmobiliario,Arriendo Departamento Estudio Metro Irarrazaval | Ñuñoa,CLP,,300000,38000,False,338000,1,1,25.0,2,False,0,0,False,17,NP,"Av. Vicuña Mackenna 1290, Ñuñoa, Parque San Eugenio - Metro Ñuble, Ñuñoa",Ñuñoa,,Irarrázaval,555,True,,-33.4560096,-70.6295873,65,False,True,True,True,,,Ñuñoa · 1D 1B · <35 m²,376000,-20.2,oferta,https://portalinmobiliario.com/MLC-4212629700-arriendo-departamento-estudio-metro-irarrazaval-nunoa-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4560096,-70.6295873"
33f86dbcf6656fb8,portalinmobiliario,Departamento Juan Martínez De Rozas Id: 174137,CLP,,290000,50000,False,340000,1,1,34.0,0,False,0,0,False,,,"Juan Martínez De Rozas, Parque Los Reyes, Santiago",Santiago,,La Moneda,2166,True,,-33.4341854,-70.6747803,65,False,True,True,False,,,Santiago · 1D 1B · <35 m²,300000,-3.3,normal,https://portalinmobiliario.com/MLC-2111746111-departamento-juan-martinez-de-rozas-id-174137-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4341854,-70.6747803"
aae7d9d9dc39c8d0,portalinmobiliario,Departamento Arturo Prat Id: 90215,CLP,,280000,60000,False,340000,1,1,38.0,26,False,0,0,False,,,"Arturo Prat, San Diego, Santiago",Santiago,,Parque Almagro,579,True,,-33.4524755,-70.6486313,65,False,True,True,True,,,Santiago · 1D 1B · 35-50 m²,325000,-13.8,oferta,https://portalinmobiliario.com/MLC-4268005304-departamento-arturo-prat-id-90215-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4524755,-70.6486313"
07b45c1936d3a943,portalinmobiliario,Morande Sur,CLP,,288000,55000,False,343000,1,1,22.0,,,,,,,,"Morandé 776, Santiago, Centro Histórico De Santiago, Santiago",Santiago,,Plaza de Armas,506,,,-33.4347063,-70.6545934,65,False,True,True,False,,,Santiago · 1D 1B · <35 m²,300000,-4.0,normal,https://portalinmobiliario.com/MLC-1949435001-morande-sur-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4347063,-70.6545934"
b85312281c4d8e65,portalinmobiliario,Parque Quinta,CLP,,280000,,True,350000,1,1,23.0,,,,,,,,"Santo Domingo 3916, Quinta Normal, Santiago",Santiago,,La Moneda,3247,True,Entrega inmediata,-33.4390866,-70.6885997,65,False,True,True,False,,,Santiago · 1D 1B · <35 m²,300000,-6.7,normal,https://portalinmobiliario.com/MLC-1719901581-parque-quinta-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4390866,-70.6885997"
1e452433f18fc713,portalinmobiliario,Departamento San Francisco Id: 27583,CLP,,280000,70000,False,350000,1,1,32.0,4,True,0,0,False,9,S,"San Francisco, San Diego, Santiago",Santiago,,Parque Almagro,688,True,,-33.4513106,-70.6468074,65,False,True,True,False,,,Santiago · 1D 1B · <35 m²,300000,-6.7,normal,https://portalinmobiliario.com/MLC-2155629333-departamento-san-francisco-id-27583-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4513106,-70.6468074"
bfcbb8b06c21499b,portalinmobiliario,Departamento En Arriendo 1d/1b En Santiago,CLP,,270000,80000,False,350000,1,1,39.0,,False,0,0,False,3,O,"San Isidro 661, Santiago, Barrio Diez De Julio, Santiago",Santiago,,Parque Almagro,700,True,,-33.4524132,-70.6425562,65,False,True,True,False,,,Santiago · 1D 1B · 35-50 m²,325000,-16.9,oferta,https://portalinmobiliario.com/MLC-2114829641-departamento-en-arriendo-1d1b-en-santiago-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4524132,-70.6425562"
3665525a08c35a99,portalinmobiliario,Departamento San Ignacio De Loyola Id: 175396,CLP,,250000,49000,False,299000,1,1,24.0,0,False,0,0,True,,S,"San Ignacio De Loyola, Dieciocho, Santiago",Santiago,,La Moneda,495,True,,-33.4463916,-70.6572174,55,False,True,True,False,,,Santiago · 1D 1B · <35 m²,300000,-16.7,oferta,https://portalinmobiliario.com/MLC-2104953879-departamento-san-ignacio-de-loyola-id-175396-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4463916,-70.6572174"
cdff17880a15f062,portalinmobiliario,Vive Santa Isabel,CLP,,280000,65000,False,345000,2,2,19.0,,,,,,,,"Av. Sta. Rosa 537, Santiago, San Diego, Santiago",Santiago,,Parque Almagro,748,,,-33.4510529,-70.6446868,55,False,True,True,False,,,Santiago · 2D 2B · <35 m²,353500,-20.8,oferta,https://portalinmobiliario.com/MLC-1949439323-vive-santa-isabel-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4510529,-70.6446868"
9e8713b884cda56d,portalinmobiliario,Departamento Aldunate Id: 173145,CLP,,280000,70000,False,350000,2,1,36.0,16,False,0,0,False,,S,"Aldunate, Parque O'Higgins, Santiago",Santiago,,Parque Almagro,718,True,,-33.4569293,-70.654713,55,False,True,True,False,,,Santiago · 2D 1B · 35-50 m²,350000,-20.0,oferta,https://portalinmobiliario.com/MLC-4282734308-departamento-aldunate-id-173145-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4569293,-70.654713"
052b77c77372919c,portalinmobiliario,Pieza En Arriendo En Ñuñoa,CLP,,280000,,True,350000,1,1,6.0,,False,0,0,True,1,,"Crescente Errázuriz 900 - 1200, Ñuñoa, Estadio Nacional, Ñuñoa",Ñuñoa,,Irarrázaval,186,True,,-33.4572001,-70.6221981,55,False,True,True,True,,,Ñuñoa · 1D 1B · <35 m²,376000,-25.5,oferta,https://portalinmobiliario.com/MLC-2145370245-pieza-en-arriendo-en-nunoa-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4572001,-70.6221981"
b1b94760fb49ab76,portalinmobiliario,Dpto 1d 1b En Providencia,CLP,,310000,45000,False,355000,1,1,38.0,0,True,0,0,False,,S,"AV VICUÑA MACKENNA CON EULOGIA SANCHEZ, Plaza Italia, Providencia",Providencia,Providencia,Baquedano,64,True,,-33.4366001,-70.6353906,55,False,False,True,False,,,Providencia · 1D 1B · 35-50 m²,480000,-35.4,oferta,https://portalinmobiliario.com/MLC-4182509670-dpto-1d-1b-en-providencia-_JM,"https://www.google.com/maps/search/?api=1&query=-33.4366001,-70.6353906"
0241cd046d94c648,chilepropiedades,Departamento 1D-1B Cercano Al Metro Santa Isabel.,CLP,,300000,,True,370000,1,1,30.0,,,,,,,,Departamento 1D-1B Cercano Al Metro Santa Isabel.,Santiago,Santa Isabel,Irarrázaval,403,,,-33.453625,-70.626875,55,False,False,True,False,,,Santa Isabel · 1D 1B · <35 m²,315000,-4.8,normal,https://chilepropiedades.cl/ver-publicacion/arriendo-mensual/santiago/departamento/av-portugal-564/4896178,"https://www.google.com/maps/search/?api=1&query=-33.453625,-70.626875"
